anonid,timestamp,control_treat,ques,short,short_ques_group,tues,score,has_best_score,max_score,question_id,question_name
daf59c51f0180f077beba5f11dc465a6184574f4a453e6369ea4146a0451b0ec6b0c1df39964f1e0ae3ff790f5c3f1ed4e2f4c258d18937b7682670dd7b39160,2020-02-10 15:07,3,0,0,1,0,40,f,40,3,Looping Lists
ca942aa5ecdcce43563bc2749e0754a640517777386e9841190aa8697d217025c1e243613dce430a7469e74101b11a904ef32dd8b0d404918f899125fd190dda,2020-02-10 15:10,1,0,1,3,1,20,f,40,3,Looping Lists
ca942aa5ecdcce43563bc2749e0754a640517777386e9841190aa8697d217025c1e243613dce430a7469e74101b11a904ef32dd8b0d404918f899125fd190dda,2020-02-10 15:10,1,0,1,3,1,20,f,40,3,Looping Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:22,3,0,0,1,1,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:23,1,1,0,2,0,30,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:23,2,0,0,1,1,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:24,1,1,0,2,0,50,t,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:24,1,1,0,2,0,30,f,50,1,Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:24,3,0,0,1,1,30,f,50,1,Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:24,3,0,0,1,1,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:24,1,1,0,2,0,30,f,50,1,Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:24,3,0,0,1,1,50,t,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:24,1,1,0,2,0,30,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:24,2,0,0,1,1,30,f,50,1,Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:24,3,0,0,1,1,40,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:25,2,0,0,1,1,50,t,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:25,0,,,,,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:25,1,1,0,2,0,20,f,40,2,Loops
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:25,1,1,0,2,0,20,f,40,2,Loops
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,20,f,40,2,Loops
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,40,t,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,20,f,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,20,f,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:26,2,0,0,1,1,40,t,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,20,f,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,20,f,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,40,t,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:26,1,1,0,2,0,30,f,40,2,Loops
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:26,3,0,0,1,1,40,t,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:26,0,,,,,30,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:27,2,0,0,1,1,30,f,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:27,0,,,,,40,t,40,2,Loops
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:27,0,,,,,30,f,40,2,Loops
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:27,2,0,0,1,1,20,f,40,2,Loops
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:28,2,0,0,1,1,20,f,40,2,Loops
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:29,2,0,0,1,1,20,f,40,2,Loops
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:29,2,0,0,1,1,20,f,40,2,Loops
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:30,2,0,0,1,1,40,t,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:36,0,,,,,30,f,50,1,Lists
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:36,0,,,,,30,f,50,1,Lists
7ec798521296dc4a5d513baf407e697b436bd5713e0c2a3ea32fb381d0d0e5225c403c17b5d4a7760cd681ba8dc1b5d0256946727b97e35a41597f70f48d05f4,2020-02-10 15:41,2,0,0,1,1,40,t,40,3,Looping Lists
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:43,0,,,,,40,t,40,2,Loops
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:44,3,0,0,1,1,40,t,40,3,Looping Lists
49f02f8be6531562bb50792746e1472cb869cb24cdfa0352ec33be53af29eef6997ace273d851a77039cf7b3fbd16ccb8c95e7d31cc59e6a086042db1b0fafd9,2020-02-10 15:44,3,0,0,1,1,20,f,40,3,Looping Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:44,0,,,,,20,f,40,3,Looping Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:44,0,,,,,40,t,40,3,Looping Lists
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,20,f,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,30,f,50,1,Lists
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:45,1,1,0,2,0,40,f,40,3,Looping Lists
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,0,f,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,50,t,50,1,Lists
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,20,f,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,30,f,50,1,Lists
696e69486845d2439df58d07af6e4df5713b518eafeffee2e3cb6fc03156fc9fa0cfc11d3121be5fe6f065b268fbe74f49c156c965df0eb4bd49516593d4cff8,2020-02-10 15:45,0,,,,,20,f,40,3,Looping Lists
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,40,t,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,20,f,40,2,Loops
0084c3e7abf573be455b8dcf88312f369a592f48ed5e8fb4a5d7d44f044945b1c603e09900028513968508c78346a7201fe2e3d216bbaa38078d20b281912082,2020-02-10 15:45,1,1,0,2,0,20,f,40,3,Looping Lists
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:45,3,1,0,2,1,20,f,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:46,3,1,0,2,1,40,t,40,2,Loops
c0d10d434e54f3dd5944157227185f72fa695654ff0cb0df5ce4c3f4a8106038c381ec6e3f3eca3ca8279c872c49f1564402d22fec2b7ef24dc7820913a6c57b,2020-02-10 15:48,3,1,0,2,1,40,t,40,3,Looping Lists
8a4dddcd78284edb4868eb526da634f7d431796a297ae0205f5f8aa5887baa36de5620000d5ec7c9408559d5b4079b3b2c21e129f0ef546df698f7e1a81cdb92,2020-02-10 15:50,0,,,,,20,f,40,3,Looping Lists
8a4dddcd78284edb4868eb526da634f7d431796a297ae0205f5f8aa5887baa36de5620000d5ec7c9408559d5b4079b3b2c21e129f0ef546df698f7e1a81cdb92,2020-02-10 15:51,0,,,,,40,t,40,3,Looping Lists
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:54,0,,,,,40,f,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:55,0,,,,,40,t,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:55,0,,,,,40,f,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:55,0,,,,,40,f,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 15:55,0,,,,,40,f,40,2,Loops
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:03,1,1,1,4,1,50,t,50,1,Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:03,1,1,1,4,1,40,t,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:07,0,,,,,50,t,50,1,Lists
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:25,0,,,,,20,f,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:26,0,,,,,20,f,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:26,0,,,,,40,t,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:26,0,,,,,30,f,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:26,0,,,,,20,f,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:27,0,,,,,20,f,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:27,0,,,,,40,t,40,2,Loops
0eb7af08aeafeffaa948186fad320f24c71d12622b2e56f784da56990bd16c6e4beb6e48639225a47509f7d91464dcae080bdbcc8dc4f35e82bec82354f4d481,2020-02-10 16:27,0,,,,,20,f,40,2,Loops
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:54,1,1,1,4,1,10,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:54,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:54,1,1,1,4,1,30,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:55,1,1,1,4,1,20,f,40,3,Looping Lists
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:55,0,,,,,50,t,50,1,Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:55,1,1,1,4,1,30,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:56,1,1,1,4,1,30,f,40,3,Looping Lists
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,20,f,40,2,Loops
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,40,t,40,2,Loops
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:56,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:56,1,1,1,4,1,20,f,40,3,Looping Lists
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,20,f,40,2,Loops
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,10,f,40,2,Loops
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,20,f,40,2,Loops
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,30,f,40,2,Loops
8ceda6e344c8fd9779825e8098d5aea93a21ff9d717e8b250a6054732b7f9fee59fabf5c94f85cfc19b2176c8f5000b06281397362f5f38ab00f3756226bd8d1,2020-02-10 16:56,0,,,,,20,f,40,2,Loops
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:56,1,1,1,4,1,10,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:56,1,1,1,4,1,10,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,30,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,40,t,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
3dc26df38814a3019fd8396ce8ba474ae93db9741064e8573af9fc3f5392ddf2ec17edd458d2c3ac827b10aaa68a12dc8593720ebd2aed2262bb94f737648f50,2020-02-10 16:57,1,1,1,4,1,20,f,40,3,Looping Lists
0751059d458c83827152739ec17dd928162e46dbfb341fe4a8c20f2ec2b9dd615a79de021147fd6f87332fe0b206bebba9c497af1486e25b727d51a7ca1d99ee,2020-02-10 17:00,2,0,0,1,1,40,t,40,2,Loops
0751059d458c83827152739ec17dd928162e46dbfb341fe4a8c20f2ec2b9dd615a79de021147fd6f87332fe0b206bebba9c497af1486e25b727d51a7ca1d99ee,2020-02-10 17:00,2,0,0,1,1,40,t,40,2,Loops
0751059d458c83827152739ec17dd928162e46dbfb341fe4a8c20f2ec2b9dd615a79de021147fd6f87332fe0b206bebba9c497af1486e25b727d51a7ca1d99ee,2020-02-10 17:00,2,0,0,1,1,20,f,40,2,Loops
0751059d458c83827152739ec17dd928162e46dbfb341fe4a8c20f2ec2b9dd615a79de021147fd6f87332fe0b206bebba9c497af1486e25b727d51a7ca1d99ee,2020-02-10 17:00,2,0,0,1,1,20,f,40,2,Loops
858cdef20f288f70cfa15977b88f0c085197c6b219e1bdbc28583e5a9bed37a099ae563d35cc8a98c501f38411581fdbfec1812eab8c16ef1b8afaf9f69c2772,2020-02-10 17:09,0,,,,,40,t,40,3,Looping Lists
